DATAFLOW,LAST UPDATE,freq,acl00,frequenc,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 44 years,Percentage,Türkiye,2007,5.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 44 years,Percentage,Türkiye,2011,7.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 44 years,Percentage,United Kingdom,2011,27.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Austria,2007,10.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Austria,2011,9.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Belgium,2007,7.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Bulgaria,2007,3.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Bulgaria,2011,3.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Cyprus,2007,8.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Cyprus,2011,6.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Czechia,2007,8.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Czechia,2011,8.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Germany,2011,7.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Estonia,2007,3.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Estonia,2011,12.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Greece,2007,8.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Greece,2011,5.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Spain,2007,25.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Finland,2007,6.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Finland,2011,7.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Croatia,2007,6.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Hungary,2007,5.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Hungary,2011,8.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Italy,2007,12.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Italy,2011,12.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Lithuania,2007,5.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Lithuania,2011,5.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Luxembourg,2011,14.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Latvia,2007,6.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Latvia,2011,6.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Malta,2011,10.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Poland,2007,5.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Poland,2011,8.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Portugal,2007,10.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Portugal,2011,11.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Romania,2007,2.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Romania,2011,2.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Serbia,2011,4.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Slovenia,2007,8.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Slovenia,2011,7.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Slovakia,2007,5.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Slovakia,2011,6.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Türkiye,2007,4.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,Türkiye,2011,5.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 25 to 64 years,Percentage,United Kingdom,2011,21.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Austria,2007,11.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Austria,2011,10.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Belgium,2007,8.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Bulgaria,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Bulgaria,2011,4.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Cyprus,2007,6.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Cyprus,2011,7.2,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Czechia,2007,9.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Czechia,2011,9.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Germany,2011,6.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Estonia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Estonia,2011,12.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Greece,2007,5.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Greece,2011,6.6,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Spain,2007,24.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Finland,2007,10.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Finland,2011,7.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Croatia,2007,6.2,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Hungary,2007,5.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Hungary,2011,8.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Italy,2007,11.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Italy,2011,11.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Lithuania,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Lithuania,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Luxembourg,2011,12.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Latvia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Latvia,2011,6.3,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Malta,2011,15.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Poland,2007,5.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Poland,2011,8.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Portugal,2007,7.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Portugal,2011,10.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Romania,2007,2.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Romania,2011,1.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Serbia,2011,5.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Slovenia,2007,10.3,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Slovenia,2011,7.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Slovakia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Slovakia,2011,5.5,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Türkiye,2007,3.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,Türkiye,2011,4.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 44 years,Percentage,United Kingdom,2011,22.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Austria,2007,9.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Austria,2011,8.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Belgium,2007,6.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Bulgaria,2007,1.9,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Bulgaria,2011,2.9,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Cyprus,2007,4.6,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Cyprus,2011,5.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Czechia,2007,7.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Czechia,2011,6.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Germany,2011,5.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Estonia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Estonia,2011,8.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Greece,2007,6.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Greece,2011,6.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Spain,2007,21.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Finland,2007,6.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Finland,2011,6.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Croatia,2007,4.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Hungary,2007,3.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Hungary,2011,7.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Italy,2007,10.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Italy,2011,10.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Lithuania,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Lithuania,2011,3.3,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Luxembourg,2011,13.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Latvia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Latvia,2011,4.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Malta,2011,11.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Poland,2007,3.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Poland,2011,6.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Portugal,2007,6.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Portugal,2011,9.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Romania,2007,2.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Romania,2011,1.5,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Serbia,2011,3.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Slovenia,2007,7.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Slovenia,2011,6.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Slovakia,2007,2.7,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Slovakia,2011,4.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Türkiye,2007,2.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,Türkiye,2011,3.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 35 to 54 years,Percentage,United Kingdom,2011,19.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Austria,2007,6.5,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Austria,2011,6.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Belgium,2007,4.9,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Bulgaria,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Bulgaria,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Cyprus,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Cyprus,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Czechia,2007,4.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Czechia,2011,4.2,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Germany,2011,4.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Estonia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Estonia,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Greece,2007,8.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Greece,2011,5.2,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Spain,2007,18.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Finland,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Finland,2011,5.1,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Croatia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Hungary,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Hungary,2011,6.4,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Italy,2007,8.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Italy,2011,9.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Lithuania,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Lithuania,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Luxembourg,2011,14.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Latvia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Latvia,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Malta,2011,7.0,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Poland,2007,2.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Poland,2011,4.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Portugal,2007,5.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Portugal,2011,8.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Romania,2007,1.9,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Romania,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Serbia,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Slovenia,2007,4.7,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Slovenia,2011,5.2,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Slovakia,2007,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Slovakia,2011,,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,More than 6 times,Males,From 45 to 54 years,Percentage,Türkiye,2007,1.7,,
